Port of Uttan;INUTN;72.78665034356074 19.304540498681668,72.78665034356074 19.3161099335654,72.80117292574697 19.3161099335654,72.80117292574697 19.304540498681668,72.78665034356074 19.304540498681668
Port of Borgarnes;ISBOR;-21.948174824961914 64.52846527117234,-21.948174824961914 64.53995295915087,-21.91637521161084 64.53995295915087,-21.91637521161084 64.52846527117234,-21.948174824961914 64.52846527117234
Porto di Amalfi;ITAMA;14.590596042761115 40.62677885877985,14.590596042761115 40.63831178502809,14.60863666367197 40.63831178502809,14.60863666367197 40.62677885877985,14.590596042761115 40.62677885877985
Port of Bagnara Calabra;ITBCB;15.80452515207899 38.29344347921407,15.80452515207899 38.30498103795283,15.82197311513981 38.30498103795283,15.82197311513981 38.29344347921407,15.80452515207899 38.29344347921407
Porto di Bordighera;ITBGH;7.665936527572114 43.774281653782246,7.665936527572114 43.78580824618246,7.684895682114133 43.78580824618246,7.684895682114133 43.774281653782246,7.665936527572114 43.774281653782246
Calasetta Harbor;ITCLS;8.361918379348756 39.10761085629851,8.361918379348756 39.11914680707314,8.379565336079864 39.11914680707314,8.379565336079864 39.10761085629851,8.361918379348756 39.10761085629851
Porto di Camogli;ITGLJ;9.140282599095244 44.34594882995736,9.140282599095244 44.3574742667775,9.159425094453663 44.3574742667775,9.159425094453663 44.34594882995736,9.140282599095244 44.34594882995736
Isola delle Femmine Harbor;ITIDF;13.238426681874321 38.19483228235814,13.238426681874321 38.20637003514903,13.25585108593166 38.20637003514903,13.25585108593166 38.19483228235814,13.238426681874321 38.19483228235814
Porto di Margherita di Savoia;ITMDW;16.12381820360205 41.382057304652704,16.12381820360205 41.39358871763829,16.14206601879649 41.39358871763829,16.14206601879649 41.382057304652704,16.12381820360205 41.382057304652704
Porto di Sperlonga;ITNGA;13.425504764309496 41.249001631241995,13.425504764309496 41.260533311204526,13.443715502580728 41.260533311204526,13.443715502580728 41.249001631241995,13.425504764309496 41.249001631241995
Cala Gonone Harbor;ITNNE;9.628979437215735 40.277056328013884,9.628979437215735 40.28858995299112,9.646926758358516 40.28858995299112,9.646926758358516 40.277056328013884,9.628979437215735 40.277056328013884
Porto di Piano di Sorrento;ITPRR;14.389761746543806 40.633445531333514,14.389761746543806 40.64497844424923,14.407804161998548 40.64497844424923,14.407804161998548 40.633445531333514,14.389761746543806 40.633445531333514
Porto di Marina di Massa;ITQMM;10.08506410893348 44.003448524679364,10.08506410893348 44.01497465391922,10.104096107995352 44.01497465391922,10.104096107995352 44.003448524679364,10.08506410893348 44.003448524679364
Porto di San Felice Circeo;ITSFE;13.08439799624112 41.21983493874923,13.08439799624112 41.2313666772138,13.102600640297718 41.2313666772138,13.102600640297718 41.21983493874923,13.08439799624112 41.21983493874923
Porto di Vernazza;ITVZN;9.671708972060102 44.130115304242295,9.671708972060102 44.14164117742946,9.690781607089908 44.14164117742946,9.690781607089908 44.130115304242295,9.671708972060102 44.130115304242295
Porto di Polignano a Mare;ITZQQ;17.192208286654342 41.00011252207275,17.192208286654342 41.01164470100056,17.210350336283827 41.01164470100056,17.210350336283827 41.00011252207275,17.192208286654342 41.00011252207275
Port of Kolpashevo;RUKVO;82.89186406273483 58.29873853675672,82.89186406273483 58.310236743983616,82.9178957712254 58.310236743983616,82.9178957712254 58.29873853675672,82.89186406273483 58.29873853675672
Port of Pataholm;SEPHM;16.42766614400201 56.90540409993454,16.42766614400201 56.91690484946503,16.452720617089255 56.91690484946503,16.452720617089255 56.90540409993454,16.42766614400201 56.90540409993454
Eddyville Riverport;USEDV;-88.08115414588143 37.05760907650976,-88.08115414588143 37.069149055052776,-88.06399326018874 37.069149055052776,-88.06399326018874 37.05760907650976,-88.08115414588143 37.05760907650976
Porto di Ventimiglia;ITVEN;7.58843492592709 43.78372610664274,7.58843492592709 43.7952526799578,7.607397065504675 43.7952526799578,7.607397065504675 43.78372610664274,7.58843492592709 43.78372610664274
Henderson County Riverport;USH99;-87.66652500695204 37.81344306249638,-87.66652500695204 37.824981564279256,-87.64919064096742 37.824981564279256,-87.64919064096742 37.81344306249638,-87.66652500695204 37.81344306249638
Port of Funafuti;TVFUN;179.18839343063863 -8.507963817492637,179.18839343063863 -8.49638426965685,179.2022553984226 -8.49638426965685,179.2022553984226 -8.507963817492637,179.18839343063863 -8.507963817492637
Kilronan Harbor;IEKIN;-9.679177775832407 53.11373429880944,-9.679177775832407 53.125242233752196,-9.65638159229743 53.125242233752196,-9.65638159229743 53.11373429880944,-9.679177775832407 53.11373429880944
Port of Sangatta;IDSGQ;117.55819682742009 0.379257193362414,117.55819682742009 0.390839297012569,117.57190775063299 0.390839297012569,117.57190775063299 0.379257193362414,117.55819682742009 0.379257193362414
Catalina Harbour;CACAT;-53.085531101670476 48.51039697372475,-53.085531101670476 48.521914008457145,-53.06487207306972 48.521914008457145,-53.06487207306972 48.51039697372475,-53.085531101670476 48.51039697372475
Quinfuquena Terminal;AOSOQ;12.159263144768483 -6.338242118667422,12.159263144768483 -6.326661438881072,12.173057377555272 -6.326661438881072,12.173057377555272 -6.338242118667422,12.159263144768483 -6.338242118667422
Port of Havre Aubert;CAAMN;-61.84137240995485 47.229840285385045,-61.84137240995485 47.2413598954697,-61.82121622848313 47.2413598954697,-61.82121622848313 47.229840285385045,-61.84137240995485 47.229840285385045
Port of St George;USSTG;-169.68360240086474 56.56679271634086,-169.68360240086474 56.57829409245302,-169.6587722320934 56.57829409245302,-169.6587722320934 56.56679271634086,-169.68360240086474 56.56679271634086
Port of Pemangkat;IDPEM;108.96375100558971 1.175090539776644,108.96375100558971 1.186672600967271,108.97746451289761 1.186672600967271,108.97746451289761 1.175090539776644,108.96375100558971 1.175090539776644
Port of Borongan;PHBGV;125.43804447451626 11.60370364916938,125.43804447451626 11.615281072490792,125.45203952326051 11.615281072490792,125.45203952326051 11.60370364916938,125.43804447451626 11.60370364916938
Port of San Julian;ARULA;-67.73154160336333 -49.304879011723685,-67.73154160336333 -49.29336382445561,-67.71055690597792 -49.29336382445561,-67.71055690597792 -49.304879011723685,-67.73154160336333 -49.304879011723685
Port of Gopalpur;INGPR;84.95748397944874 19.298151606229172,84.95748397944874 19.30972104918818,84.97200599772235 19.30972104918818,84.97200599772235 19.298151606229172,84.95748397944874 19.298151606229172
Garlieston Harbor;GBGIS;-4.376065019926973 54.78262458864742,-4.376065019926973 54.79412931764768,-4.35233999202196 54.79412931764768,-4.35233999202196 54.78262458864742,-4.376065019926973 54.78262458864742
Port of Kavieng;PGKVG;150.78124506930757 -2.58990934480698,150.78124506930757 -2.578327478604676,150.7949695532855 -2.578327478604676,150.7949695532855 -2.58990934480698,150.78124506930757 -2.58990934480698
Port of San Sebastian;ARSSN;-68.27812465641664 -53.31681982289554,-68.27812465641664 -53.30531258168053,-68.25522609490471 -53.30531258168053,-68.25522609490471 -53.31681982289554,-68.27812465641664 -53.31681982289554
Port of Caleta Olivia;ARCVI;-67.52399250551039 -46.43821498446395,-67.52399250551039 -46.4266940071012,-67.50413408282428 -46.4266940071012,-67.50413408282428 -46.43821498446395,-67.52399250551039 -46.43821498446395
Port of Matthew Town;BSIGA;-73.68676509453924 20.952319228629975,-73.68676509453924 20.963886506654998,-73.67208948379273 20.963886506654998,-73.67208948379273 20.952319228629975,-73.68676509453924 20.952319228629975
Port of Miquelon;PMMQC;-56.386900823162584 47.09595127771426,-56.386900823162584 47.10747115770444,-56.36679522830463 47.10747115770444,-56.36679522830463 47.09595127771426,-56.386900823162584 47.09595127771426
Port of Le Larivot;GFLVT;-52.36766313101067 4.89759086683333,-52.36766313101067 4.909172135613068,-52.35390249819241 4.909172135613068,-52.35390249819241 4.89759086683333,-52.36766313101067 4.89759086683333
Port of Puerto Percy;CLPPY;-70.27550697438163 -52.90209797134199,-70.27550697438163 -52.890589921090196,-70.25282761063515 -52.890589921090196,-70.25282761063515 -52.90209797134199,-70.27550697438163 -52.90209797134199
La Have Harbor;CALHA;-64.3702632678195 44.29039322488167,-64.3702632678195 44.3019187740298,-64.35113882950994 44.3019187740298,-64.35113882950994 44.29039322488167,-64.3702632678195 44.29039322488167
Port of Huacho;PEHCO;-77.62360974652582 -11.12796299526254,-77.62360974652582 -11.116385238474235,-77.60963840960574 -11.116385238474235,-77.60963840960574 -11.12796299526254,-77.62360974652582 -11.12796299526254
Port of Les Cayes;HTACA;-73.7560762100641 18.184539889504325,-73.7560762100641 18.19611070519567,-73.74164910198341 18.19611070519567,-73.74164910198341 18.184539889504325,-73.7560762100641 18.184539889504325
Port of Easter Island;CLIPC;-109.44743134148906 -27.159065048479277,-109.44743134148906 -27.14750721700448,-109.43203318485894 -27.14750721700448,-109.43203318485894 -27.159065048479277,-109.44743134148906 -27.159065048479277
Port of Siilinjarvi;FISII;27.735175530053617 63.086242073926336,27.735175530053617 63.09773205861993,27.76539007565162 63.09773205861993,27.76539007565162 63.086242073926336,27.735175530053617 63.086242073926336
Al Shaheen Terminal;QAASN;51.781252969401855 26.137878179747243,51.781252969401855 26.149437774495546,51.796516169544766 26.149437774495546,51.796516169544766 26.137878179747243,51.781252969401855 26.137878179747243
Puerto de Cabo Blanco;PECAB;-81.237934330392 -4.255464706174352,-81.237934330392 -4.243883245733059,-81.22418615940936 -4.243883245733059,-81.22418615940936 -4.255464706174352,-81.237934330392 -4.255464706174352
Port of Ponta da Madeira;BRPMA;-44.363199084393884 -2.53907601602369,-44.363199084393884 -2.527494140509925,-44.34947514099634 -2.527494140509925,-44.34947514099634 -2.53907601602369,-44.363199084393884 -2.53907601602369
MEAFORD;CAMFD;-80.62639506076975 44.58873815663047,-80.62639506076975 44.63483921960562,-80.54948581530252 44.63483921960562,-80.54948581530252 44.58873815663047,-80.62639506076975 44.58873815663047
Port of Port Saint Louis;MGPSL;48.83661286902137 -13.097128910700862,48.83661286902137 -13.0855527970785,48.85068693627105 -13.0855527970785,48.85068693627105 -13.097128910700862,48.83661286902137 -13.097128910700862
Port of Ras Shukheir;EGRSH;33.281939798876145 28.130101850218168,33.281939798876145 28.141658170027913,33.297476043460314 28.141658170027913,33.297476043460314 28.130101850218168,33.281939798876145 28.130101850218168
Puerto de Pisco;PEPIO;-76.23257386053776 -13.73823975318701,-76.23257386053776 -13.726664228117464,-76.21846242807011 -13.726664228117464,-76.21846242807011 -13.73823975318701,-76.23257386053776 -13.73823975318701
Port of La Palma;PAPLP;-78.14688234264084 8.403424903723362,-78.14688234264084 8.415004542481638,-78.13302372634497 8.415004542481638,-78.13302372634497 8.403424903723362,-78.14688234264084 8.403424903723362
Port of Grenivik;ISGRE;-18.202170482599172 65.94707729423877,-18.202170482599172 65.95856281524246,-18.168618473355636 65.95856281524246,-18.168618473355636 65.94707729423877,-18.202170482599172 65.94707729423877
Port of Alleppey;INALF;76.3089289660135 9.486758530435148,76.3089289660135 9.498337495688249,76.32282864470189 9.498337495688249,76.32282864470189 9.486758530435148,76.3089289660135 9.486758530435148
Dunoon Harbor;GBDNU;-4.935887039051835 55.94179220924366,-4.935887039051835 55.95329475032463,-4.916058757723533 55.95365919104762,-4.919434765676726 55.94358267348713,-4.935887039051835 55.94179220924366
Port Stanvac;AUPST;138.4599031469878 -35.11405858387407,138.4599031469878 -35.102515008441316,138.4766444492901 -35.102515008441316,138.4766444492901 -35.11405858387407,138.4599031469878 -35.11405858387407
Port of Tandayag;PHTAN;123.22976337713737 9.43675851611734,123.22976337713737 9.448337514193048,123.24366104647652 9.448337514193048,123.24366104647652 9.43675851611734,123.22976337713737 9.43675851611734
Puerto de Eten;PEEEN;-79.87546808103697 -6.940464210129593,-79.87546808103697 -6.928883812153288,-79.8616570864699 -6.928883812153288,-79.8616570864699 -6.940464210129593,-79.87546808103697 -6.940464210129593
Port of Tarrafal;CVTAR;-23.762348501434765 15.275094013836302,-23.762348501434765 15.286668077665828,-23.748138719744855 15.286668077665828,-23.748138719744855 15.275094013836302,-23.762348501434765 15.275094013836302
Port of Wake Island;UMAWK;166.62276212539192 19.290373824114447,166.62276212539192 19.301943276901184,166.63728345746506 19.301943276901184,166.63728345746506 19.290373824114447,166.62276212539192 19.290373824114447
Port of Punta Arenas;CLPUQ;-70.91975032081332 -53.17348661751724,-70.91975032081332 -53.161979097070414,-70.89692813118054 -53.161979097070414,-70.89692813118054 -53.17348661751724,-70.91975032081332 -53.17348661751724
New Richmond Harbor;CANRC;-65.84683860621163 48.13345219651909,-65.84683860621163 48.144969988038156,-65.82633125861307 48.144969988038156,-65.82633125861307 48.13345219651909,-65.84683860621163 48.13345219651909
TABARKA;TNTBJ;8.729881674766226 36.94598723039025,8.729881674766226 36.99214896390069,8.798439312676207 36.99214896390069,8.798439312676207 36.94598723039025,8.729881674766226 36.94598723039025
Port of Boca Grande;CUBOG;-78.65901794950899 21.527875131949404,-78.65901794950899 21.53944162256205,-78.64428524541296 21.53944162256205,-78.64428524541296 21.527875131949404,-78.65901794950899 21.527875131949404
Port Augusta;AUPUG;137.75183961668 -32.49378303667661,137.75183961668 -32.48223454274656,137.7680783497954 -32.48223454274656,137.7680783497954 -32.49378303667661,137.75183961668 -32.49378303667661
Port of Agioi Theodoroi;GRAGT;23.07818481161225 37.91205425908153,23.07818481161225 37.923592567443166,23.095542294429457 37.923592567443166,23.095542294429457 37.91205425908153,23.07818481161225 37.91205425908153
Port of San Gregorio;CLSGR;-70.20654309191829 -52.63237599090005,-70.20654309191829 -52.62086741270392,-70.18400341355107 -52.62086741270392,-70.18400341355107 -52.63237599090005,-70.20654309191829 -52.63237599090005
Port of Kourou;GFQKR;-52.63599934872721 5.153702016458058,-52.63599934872721 5.16528319495005,-52.62223333586312 5.16528319495005,-52.62223333586312 5.153702016458058,-52.63599934872721 5.153702016458058
Shotton Harbor;GBSHT;-3.066984655483164 53.215956607693464,-3.066984655483164 53.227464344541005,-3.044134231588148 53.227464344541005,-3.044134231588148 53.215956607693464,-3.066984655483164 53.215956607693464
Port of Benton;USRLD;-119.27647401958987 46.34317283116399,-119.27647401958987 46.35469423032785,-119.25664617142974 46.35469423032785,-119.25664617142974 46.34317283116399,-119.27647401958987 46.34317283116399
Port Medway;CAPMW;-64.58634610380916 44.12733752398865,-64.58634610380916 44.13886340279135,-64.56727436278648 44.13886340279135,-64.56727436278648 44.12733752398865,-64.58634610380916 44.12733752398865
Marystown Harbor;CAMTN;-55.157746914908536 47.1590068892176,-55.157746914908536 47.17052664208202,-55.13761754153279 47.17052664208202,-55.13761754153279 47.1590068892176,-55.157746914908536 47.1590068892176
Port of Appledore;GBAPP;-4.203068252865709 51.04039918699875,-4.203068252865709 51.05191118171656,-4.181304552544715 51.05191118171656,-4.181304552544715 51.04039918699875,-4.203068252865709 51.04039918699875
